jpa,ADD,1586671546813,1586671548096,10000,7794
jpa,UPDATE,1586671548096,1586671548889,10000,12610
jpa,QUERY_BY_ID,1586671548889,1586671549604,10000,13986
jpa,PAGE_QUERY,1586671549604,1586671550949,10000,7434
jpa,CUSTOM_QUERY,1586671550949,1586671552306,10000,7369
